Filename,ID,Microscope,Objective,Mag,Accession,Ear ,Ear row,Ear position,Spk position,Position type,taxon code,View,Charred?
16017_KOUPH_KOUPH_1242__S9_1x1_l,16017,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S9,Kouph,l,
16018_KOUPH_KOUPH_1242__S10_1x1_d,16018,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S10,Kouph,d,
16019_KOUPH_KOUPH_1242__S10_1x1_l,16019,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S10,Kouph,l,
16020_KOUPH_KOUPH_1242__S11_1x1_d,16020,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S11,Kouph,d,
16021_KOUPH_KOUPH_1242__S11_1x1_l,16021,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S11,Kouph,l,
16022_KOUPH_KOUPH_1242__S12_1x1_d,16022,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S12,Kouph,d,
16023_KOUPH_KOUPH_1242__S12_1x1_l,16023,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S12,Kouph,l,
16024_KOUPH_KOUPH_1242__S13_1x1_d,16024,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S13,Kouph,d,
16025_KOUPH_KOUPH_1242__S13_1x1_l,16025,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S13,Kouph,l,
16026_KOUPH_KOUPH_1242__S14_1x1_d,16026,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S14,Kouph,d,
16027_KOUPH_KOUPH_1242__S14_1x1_l,16027,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S14,Kouph,l,
16028_KOUPH_KOUPH_1242__S15_1x1_d,16028,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S15,Kouph,d,
16029_KOUPH_KOUPH_1242__S15_1x1_l,16029,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S15,Kouph,l,
16030_KOUPH_KOUPH_1242__S16_1x1_d,16030,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S16,Kouph,d,
16031_KOUPH_KOUPH_1242__S16_1x1_l,16031,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S16,Kouph,l,
16032_KOUPH_KOUPH_1242__S17_1x1_d,16032,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S17,Kouph,d,
16033_KOUPH_KOUPH_1242__S17_1x1_l,16033,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S17,Kouph,l,
16034_KOUPH_KOUPH_1242__S18_1x1_d,16034,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S18,Kouph,d,
16035_KOUPH_KOUPH_1242__S18_1x1_l,16035,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S18,Kouph,l,
16036_KOUPH_KOUPH_1242__S19_1x1_d,16036,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S19,Kouph,d,
16037_KOUPH_KOUPH_1242__S19_1x1_l,16037,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S19,Kouph,l,
16038_KOUPH_KOUPH_1242__S20_1x1_d,16038,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S20,Kouph,d,
16039_KOUPH_KOUPH_1242__S20_1x1_l,16039,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S20,Kouph,l,
16040_KOUPH_KOUPH_1242__S21_1x1_d,16040,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S21,Kouph,d,
16041_KOUPH_KOUPH_1242__S21_1x1_l,16041,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S21,Kouph,l,
16042_KOUPH_KOUPH_1242__S22_1x1_d,16042,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S22,Kouph,d,
16043_KOUPH_KOUPH_1242__S22_1x1_l,16043,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S22,Kouph,l,
16044_KOUPH_KOUPH_1242__S23_1x1_d,16044,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S23,Kouph,d,
16045_KOUPH_KOUPH_1242__S23_1x1_l,16045,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S23,Kouph,l,
16046_KOUPH_KOUPH_1242__S24_1x1_d,16046,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S24,Kouph,d,
16047_KOUPH_KOUPH_1242__S24_1x1_l,16047,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S24,Kouph,l,
16048_KOUPH_KOUPH_1242__S25_1x1_d,16048,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S25,Kouph,d,
16049_KOUPH_KOUPH_1242__S25_1x1_l,16049,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S25,Kouph,l,
16050_KOUPH_KOUPH_1242__S26_1x1_d,16050,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S26,Kouph,d,
16051_KOUPH_KOUPH_1242__S26_1x1_l,16051,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S26,Kouph,l,
16052_KOUPH_KOUPH_1242__S27_1x1_d,16052,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S27,Kouph,d,
16053_KOUPH_KOUPH_1242__S27_1x1_l,16053,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S27,Kouph,l,
16054_KOUPH_KOUPH_1242__S28_1x1_d,16054,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S28,Kouph,d,
16055_KOUPH_KOUPH_1242__S28_1x1_l,16055,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S28,Kouph,l,
16056_KOUPH_KOUPH_1242__S29_1x1_d,16056,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S29,Kouph,d,
16057_KOUPH_KOUPH_1242__S29_1x1_l,16057,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S29,Kouph,l,
16058_KOUPH_KOUPH_1242__S30_1x1_d,16058,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S30,Kouph,d,
16059_KOUPH_KOUPH_1242__S30_1x1_l,16059,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S30,Kouph,l,
16062_KOUPH_KOUPH_1242__S32_1x1_d,16062,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S32,Kouph,d,
16063_KOUPH_KOUPH_1242__S32_1x1_l,16063,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S32,Kouph,l,
16068_KOUPH_KOUPH_1242__S35_1x1_d,16068,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S35,Kouph,d,
16069_KOUPH_KOUPH_1242__S35_1x1_l,16069,Nikon,1x,1,Kouphovouno,KOUPH,1242,,,S35,Kouph,l,
16114_KE03_KOUPH_1190__S1_1x1_d,16114,Nikon,1x,1,Kouphovouno,KE03,1190,,,S1,Kouph,d,
16115_KE03_KOUPH_1190__S1_1x1_l,16115,Nikon,1x,1,Kouphovouno,KE03,1190,,,S1,Kouph,l,
16116_KE03_KOUPH_1190__S2_1x1_d,16116,Nikon,1x,1,Kouphovouno,KE03,1190,,,S2,Kouph,d,
16117_KE03_KOUPH_1190__S2_1x1_l,16117,Nikon,1x,1,Kouphovouno,KE03,1190,,,S2,Kouph,l,
16118_KE03_KOUPH_1190__S3_1x1_d,16118,Nikon,1x,1,Kouphovouno,KE03,1190,,,S3,Kouph,d,
16119_KE03_KOUPH_1190__S3_1x1_l,16119,Nikon,1x,1,Kouphovouno,KE03,1190,,,S3,Kouph,l,
16120_KE03_KOUPH_1190__S4_1x1_d,16120,Nikon,1x,1,Kouphovouno,KE03,1190,,,S4,Kouph,d,
16121_KE03_KOUPH_1190__S4_1x1_l,16121,Nikon,1x,1,Kouphovouno,KE03,1190,,,S4,Kouph,l,
16122_KE03_KOUPH_1190__S5_1x1_d,16122,Nikon,1x,1,Kouphovouno,KE03,1190,,,S5,Kouph,d,
16123_KE03_KOUPH_1190__S5_1x1_l,16123,Nikon,1x,1,Kouphovouno,KE03,1190,,,S5,Kouph,l,
16124_KE03_KOUPH_1190__S6_1x1_d,16124,Nikon,1x,1,Kouphovouno,KE03,1190,,,S6,Kouph,d,
16125_KE03_KOUPH_1190__S6_1x1_l,16125,Nikon,1x,1,Kouphovouno,KE03,1190,,,S6,Kouph,l,
16126_KE03_KOUPH_1190__S7_1x1_d,16126,Nikon,1x,1,Kouphovouno,KE03,1190,,,S7,Kouph,d,
16127_KE03_KOUPH_1190__S7_1x1_l,16127,Nikon,1x,1,Kouphovouno,KE03,1190,,,S7,Kouph,l,
16128_KE03_KOUPH_1190__S8_1x1_d,16128,Nikon,1x,1,Kouphovouno,KE03,1190,,,S8,Kouph,d,
16129_KE03_KOUPH_1190__S8_1x1_l,16129,Nikon,1x,1,Kouphovouno,KE03,1190,,,S8,Kouph,l,
16130_KE03_KOUPH_1190__S9_1x1_d,16130,Nikon,1x,1,Kouphovouno,KE03,1190,,,S9,Kouph,d,
16131_KE03_KOUPH_1190__S9_1x1_l,16131,Nikon,1x,1,Kouphovouno,KE03,1190,,,S9,Kouph,l,
16132_KE03_KOUPH_1190__S10_1x1_d,16132,Nikon,1x,1,Kouphovouno,KE03,1190,,,S10,Kouph,d,
16133_KE03_KOUPH_1190__S10_1x1_l,16133,Nikon,1x,1,Kouphovouno,KE03,1190,,,S10,Kouph,l,
16134_KE03_KOUPH_1190__S11_1x1_d,16134,Nikon,1x,1,Kouphovouno,KE03,1190,,,S11,Kouph,d,
16135_KE03_KOUPH_1190__S11_1x1_l,16135,Nikon,1x,1,Kouphovouno,KE03,1190,,,S11,Kouph,l,
16136_KE03_KOUPH_1190__S12_1x1_d,16136,Nikon,1x,1,Kouphovouno,KE03,1190,,,S12,Kouph,d,
16137_KE03_KOUPH_1190__S12_1x1_l,16137,Nikon,1x,1,Kouphovouno,KE03,1190,,,S12,Kouph,l,
16138_KE03_KOUPH_1190__S13_1x1_d,16138,Nikon,1x,1,Kouphovouno,KE03,1190,,,S13,Kouph,d,
16139_KE03_KOUPH_1190__S13_1x1_l,16139,Nikon,1x,1,Kouphovouno,KE03,1190,,,S13,Kouph,l,
16140_KE03_KOUPH_1190__S14_1x1_d,16140,Nikon,1x,1,Kouphovouno,KE03,1190,,,S14,Kouph,d,
16141_KE03_KOUPH_1190__S14_1x1_l,16141,Nikon,1x,1,Kouphovouno,KE03,1190,,,S14,Kouph,l,
16142_KE03_KOUPH_1190__S15_1x1_d,16142,Nikon,1x,1,Kouphovouno,KE03,1190,,,S15,Kouph,d,
16143_KE03_KOUPH_1190__S15_1x1_l,16143,Nikon,1x,1,Kouphovouno,KE03,1190,,,S15,Kouph,l,
16144_KE03_KOUPH_1190__S16_1x1_d,16144,Nikon,1x,1,Kouphovouno,KE03,1190,,,S16,Kouph,d,
16145_KE03_KOUPH_1190__S16_1x1_l,16145,Nikon,1x,1,Kouphovouno,KE03,1190,,,S16,Kouph,l,
16146_KE03_KOUPH_1190__S17_1x1_d,16146,Nikon,1x,1,Kouphovouno,KE03,1190,,,S17,Kouph,d,
16147_KE03_KOUPH_1190__S17_1x1_l,16147,Nikon,1x,1,Kouphovouno,KE03,1190,,,S17,Kouph,l,
16148_KE03_KOUPH_1190__S18_1x1_d,16148,Nikon,1x,1,Kouphovouno,KE03,1190,,,S18,Kouph,d,
16149_KE03_KOUPH_1190__S18_1x1_l,16149,Nikon,1x,1,Kouphovouno,KE03,1190,,,S18,Kouph,l,
16150_KE03_KOUPH_1190__S19_1x1_d,16150,Nikon,1x,1,Kouphovouno,KE03,1190,,,S19,Kouph,d,
16151_KE03_KOUPH_1190__S19_1x1_l,16151,Nikon,1x,1,Kouphovouno,KE03,1190,,,S19,Kouph,l,
16152_KE03_KOUPH_1190__S20_1x1_d,16152,Nikon,1x,1,Kouphovouno,KE03,1190,,,S20,Kouph,d,
16153_KE03_KOUPH_1190__S20_1x1_l,16153,Nikon,1x,1,Kouphovouno,KE03,1190,,,S20,Kouph,l,
16154_KE03_KOUPH_1190__S21_1x1_d,16154,Nikon,1x,1,Kouphovouno,KE03,1190,,,S21,Kouph,d,
16155_KE03_KOUPH_1190__S21_1x1_l,16155,Nikon,1x,1,Kouphovouno,KE03,1190,,,S21,Kouph,l,
16160_KE03_KOUPH_1240__S1_1x1_d,16160,Nikon,1x,1,Kouphovouno,KE03,1240,,,S1,Kouph,d,
16161_KE03_KOUPH_1240__S1_1x1_l,16161,Nikon,1x,1,Kouphovouno,KE03,1240,,,S1,Kouph,l,
16162_KE03_KOUPH_1240__S2_1x1_d,16162,Nikon,1x,1,Kouphovouno,KE03,1240,,,S2,Kouph,d,
16163_KE03_KOUPH_1240__S2_1x1_l,16163,Nikon,1x,1,Kouphovouno,KE03,1240,,,S2,Kouph,l,
16164_KE03_KOUPH_1240__S3_1x1_d,16164,Nikon,1x,1,Kouphovouno,KE03,1240,,,S3,Kouph,d,
16165_KE03_KOUPH_1240__S3_1x1_l,16165,Nikon,1x,1,Kouphovouno,KE03,1240,,,S3,Kouph,l,
16166_KE03_KOUPH_1240__S4_1x1_d,16166,Nikon,1x,1,Kouphovouno,KE03,1240,,,S4,Kouph,d,
16167_KE03_KOUPH_1240__S4_1x1_l,16167,Nikon,1x,1,Kouphovouno,KE03,1240,,,S4,Kouph,l,
16168_KE03_KOUPH_1240__S5_1x1_d,16168,Nikon,1x,1,Kouphovouno,KE03,1240,,,S5,Kouph,d,
16169_KE03_KOUPH_1240__S5_1x1_l,16169,Nikon,1x,1,Kouphovouno,KE03,1240,,,S5,Kouph,l,
16170_KE03_KOUPH_1240__S6_1x1_d,16170,Nikon,1x,1,Kouphovouno,KE03,1240,,,S6,Kouph,d,
16171_KE03_KOUPH_1240__S6_1x1_l,16171,Nikon,1x,1,Kouphovouno,KE03,1240,,,S6,Kouph,l,
16172_KE03_KOUPH_1240__S7_1x1_d,16172,Nikon,1x,1,Kouphovouno,KE03,1240,,,S7,Kouph,d,
16173_KE03_KOUPH_1240__S7_1x1_l,16173,Nikon,1x,1,Kouphovouno,KE03,1240,,,S7,Kouph,l,
16174_KE03_KOUPH_1240__S8_1x1_d,16174,Nikon,1x,1,Kouphovouno,KE03,1240,,,S8,Kouph,d,
16175_KE03_KOUPH_1240__S8_1x1_l,16175,Nikon,1x,1,Kouphovouno,KE03,1240,,,S8,Kouph,l,
16176_KE03_KOUPH_1240__S9_1x1_d,16176,Nikon,1x,1,Kouphovouno,KE03,1240,,,S9,Kouph,d,
16177_KE03_KOUPH_1240__S9_1x1_l,16177,Nikon,1x,1,Kouphovouno,KE03,1240,,,S9,Kouph,l,
16178_KE03_KOUPH_1240__S10_1x1_d,16178,Nikon,1x,1,Kouphovouno,KE03,1240,,,S10,Kouph,d,
16179_KE03_KOUPH_1240__S10_1x1_l,16179,Nikon,1x,1,Kouphovouno,KE03,1240,,,S10,Kouph,l,
16180_KE03_KOUPH_1240__S11_1x1_d,16180,Nikon,1x,1,Kouphovouno,KE03,1240,,,S11,Kouph,d,
16181_KE03_KOUPH_1240__S11_1x1_l,16181,Nikon,1x,1,Kouphovouno,KE03,1240,,,S11,Kouph,l,
16182_KE03_KOUPH_1240__S12_1x1_d,16182,Nikon,1x,1,Kouphovouno,KE03,1240,,,S12,Kouph,d,
16183_KE03_KOUPH_1240__S12_1x1_l,16183,Nikon,1x,1,Kouphovouno,KE03,1240,,,S12,Kouph,l,
16184_KE03_KOUPH_1240__S13_1x1_d,16184,Nikon,1x,1,Kouphovouno,KE03,1240,,,S13,Kouph,d,
16185_KE03_KOUPH_1240__S13_1x1_l,16185,Nikon,1x,1,Kouphovouno,KE03,1240,,,S13,Kouph,l,
16186_KE03_KOUPH_1010__S1_1x1_d,16186,Nikon,1x,1,Kouphovouno,KE03,1010,,,S1,Kouph,d,
16187_KE03_KOUPH_1010__S1_1x1_l,16187,Nikon,1x,1,Kouphovouno,KE03,1010,,,S1,Kouph,l,
16188_KE03_KOUPH_1010__S2_1x1_d,16188,Nikon,1x,1,Kouphovouno,KE03,1010,,,S2,Kouph,d,
16189_KE03_KOUPH_1010__S2_1x1_l,16189,Nikon,1x,1,Kouphovouno,KE03,1010,,,S2,Kouph,l,
16190_KE03_KOUPH_1010__S3_1x1_d,16190,Nikon,1x,1,Kouphovouno,KE03,1010,,,S3,Kouph,d,
16191_KE03_KOUPH_1010__S3_1x1_l,16191,Nikon,1x,1,Kouphovouno,KE03,1010,,,S3,Kouph,l,
16192_KE03_KOUPH_1010__S4_1x1_d,16192,Nikon,1x,1,Kouphovouno,KE03,1010,,,S4,Kouph,d,
16193_KE03_KOUPH_1010__S4_1x1_l,16193,Nikon,1x,1,Kouphovouno,KE03,1010,,,S4,Kouph,l,
16194_KE03_KOUPH_1010__S5_1x1_d,16194,Nikon,1x,1,Kouphovouno,KE03,1010,,,S5,Kouph,d,
16195_KE03_KOUPH_1010__S5_1x1_l,16195,Nikon,1x,1,Kouphovouno,KE03,1010,,,S5,Kouph,l,
16196_KE03_KOUPH_1010__S6_1x1_d,16196,Nikon,1x,1,Kouphovouno,KE03,1010,,,S6,Kouph,d,
16197_KE03_KOUPH_1010__S6_1x1_l,16197,Nikon,1x,1,Kouphovouno,KE03,1010,,,S6,Kouph,l,
16198_KE03_KOUPH_1010__S7_1x1_d,16198,Nikon,1x,1,Kouphovouno,KE03,1010,,,S7,Kouph,d,
16199_KE03_KOUPH_1010__S7_1x1_l,16199,Nikon,1x,1,Kouphovouno,KE03,1010,,,S7,Kouph,l,
16200_KE03_KOUPH_1010.2__S8_1x1_d,16200,Nikon,1x,1,Kouphovouno,KE03,1010.2,,,S8,Kouph,d,
16201_KE03_KOUPH_1010.2__S8_1x1_l,16201,Nikon,1x,1,Kouphovouno,KE03,1010.2,,,S8,Kouph,l,
16202_KE03_KOUPH_1010.2__S9_1x1_c,16202,Nikon,1x,1,Kouphovouno,KE03,1010.2,,,S9,Kouph,d,
16203_KE03_KOUPH_1010.2__S9_1x1_c,16203,Nikon,1x,1,Kouphovouno,KE03,1010.2,,,S9,Kouph,l,
16204_KE03_KOUPH_1223__S1_1x1_d,16204,Nikon,1x,1,Kouphovouno,KE03,1223,,,S1,Kouph,d,
16205_KE03_KOUPH_1223__S1_1x1_l,16205,Nikon,1x,1,Kouphovouno,KE03,1223,,,S1,Kouph,l,
16206_KE03_KOUPH_1223__S2_1x1_d,16206,Nikon,1x,1,Kouphovouno,KE03,1223,,,S2,Kouph,d,
16207_KE03_KOUPH_1223__S2_1x1_l,16207,Nikon,1x,1,Kouphovouno,KE03,1223,,,S2,Kouph,l,
16208_KE03_KOUPH_1223__S3_1x1_d,16208,Nikon,1x,1,Kouphovouno,KE03,1223,,,S3,Kouph,d,
16209_KE03_KOUPH_1223__S3_1x1_l,16209,Nikon,1x,1,Kouphovouno,KE03,1223,,,S3,Kouph,l,
16210_KE03_KOUPH_1223__S4_1x1_d,16210,Nikon,1x,1,Kouphovouno,KE03,1223,,,S4,Kouph,d,
16211_KE03_KOUPH_1223__S4_1x1_l,16211,Nikon,1x,1,Kouphovouno,KE03,1223,,,S4,Kouph,l,
16212_KE03_KOUPH_1223__S5_1x1_d,16212,Nikon,1x,1,Kouphovouno,KE03,1223,,,S5,Kouph,d,
16213_KE03_KOUPH_1223__S5_1x1_l,16213,Nikon,1x,1,Kouphovouno,KE03,1223,,,S5,Kouph,l,
17544_TRI29935_A_Taes_R1_1of3_External_1x1_d_uc,17544,Nikon,1x,1,TRI29935,A,R1,Base,1of3,External,Taes,d,c
17545_TRI29935_A_Taes_R1_1of3_External_1x1_l_c,17545,Nikon,1x,1,TRI29935,A,R1,Base,1of3,External,Taes,l,c
17546_TRI29935_A_Taes_R1_2of3_Internal_1x1_d_c,17546,Nikon,1x,1,TRI29935,A,R1,Base,2of3,Internal,Taes,d,c
17547_TRI29935_A_Taes_R1_2of3_Internal_1x1_l_c,17547,Nikon,1x,1,TRI29935,A,R1,Base,2of3,Internal,Taes,l,c
17548_TRI29935_A_Taes_R2_1of3_External_1x1_d_c,17548,Nikon,1x,1,TRI29935,A,R2,Base,1of3,External,Taes,d,c
17549_TRI29935_A_Taes_R2_1of3_External_1x1_l_c,17549,Nikon,1x,1,TRI29935,A,R2,Base,1of3,External,Taes,l,c
17550_TRI29935_A_Taes_R8_1of3_External_1x1_d_c,17550,Nikon,1x,1,TRI29935,A,R8,Mid,1of3,External,Taes,d,c
17551_TRI29935_A_Taes_R8_1of3_External_1x1_l_c,17551,Nikon,1x,1,TRI29935,A,R8,Mid,1of3,External,Taes,l,c
17552_TRI29935_A_Taes_R8_2of3_Internal_1x1_d_c,17552,Nikon,1x,1,TRI29935,A,R8,Mid,2of3,Internal,Taes,d,c
17553_TRI29935_A_Taes_R8_2of3_Internal_1x1_l_c,17553,Nikon,1x,1,TRI29935,A,R8,Mid,2of3,Internal,Taes,l,c
17554_TRI29935_A_Taes_R9_3of3_External_1x1_d_c,17554,Nikon,1x,1,TRI29935,A,R9,Mid,3of3,External,Taes,d,c
17555_TRI29935_A_Taes_R9_3of3_External_1x1_l_c,17555,Nikon,1x,1,TRI29935,A,R9,Mid,3of3,External,Taes,l,c
17556_TRI29935_A_Taes_R14_1of1_Solo_1x1_d_c,17556,Nikon,1x,1,TRI29935,A,R14,Top,1of1,Solo,Taes,d,c
17557_TRI29935_A_Taes_R14_1of1_Solo_1x1_l_c,17557,Nikon,1x,1,TRI29935,A,R14,Top,1of1,Solo,Taes,l,c
17558_TRI29935_A_Taes_R15_1of2_External_1x1_d_c,17558,Nikon,1x,1,TRI29935,A,R15,Top,1of2,External,Taes,d,c
17559_TRI29935_A_Taes_R15_1of2_External_1x1_l_c,17559,Nikon,1x,1,TRI29935,A,R15,Top,1of2,External,Taes,l,c
17560_TRI29935_A_Taes_R15_2of2_External_1x1_d_c,17560,Nikon,1x,1,TRI29935,A,R15,Top,2of2,External,Taes,d,c
17561_TRI29935_A_Taes_R15_2of2_External_1x1_l_c,17561,Nikon,1x,1,TRI29935,A,R15,Top,2of2,External,Taes,l,c
17562_TRI29935_B_Taes_R1_1of3_External_1x1_d_c,17562,Nikon,1x,1,TRI29935,B,R1,Base,1of3,External,Taes,d,c
17563_TRI29935_B_Taes_R1_1of3_External_1x1_l_c,17563,Nikon,1x,1,TRI29935,B,R1,Base,1of3,External,Taes,l,c
17564_TRI29935_B_Taes_R1_2of3_Internal_1x1_d_c,17564,Nikon,1x,1,TRI29935,B,R1,Base,2of3,Internal,Taes,d,c
17565_TRI29935_B_Taes_R1_2of3_Internal_1x1_l_c,17565,Nikon,1x,1,TRI29935,B,R1,Base,2of3,Internal,Taes,l,c
17566_TRI29935_B_Taes_R1_3of3_External_1x1_d_c,17566,Nikon,1x,1,TRI29935,B,R1,Base,3of3,External,Taes,d,c
17567_TRI29935_B_Taes_R1_3of3_External_1x1_l_c,17567,Nikon,1x,1,TRI29935,B,R1,Base,3of3,External,Taes,l,c
17568_TRI29935_B_Taes_R10_2of4_Internal_1x1_d_c,17568,Nikon,1x,1,TRI29935,B,R10,Mid,2of4,Internal,Taes,d,c
17569_TRI29935_B_Taes_R10_2of4_Internal_1x1_l_c,17569,Nikon,1x,1,TRI29935,B,R10,Mid,2of4,Internal,Taes,l,c
17570_TRI29935_B_Taes_R10_3of4_Internal_1x1_d_c,17570,Nikon,1x,1,TRI29935,B,R10,Mid,3of4,Internal,Taes,d,c
17571_TRI29935_B_Taes_R10_3of4_Internal_1x1_l_c,17571,Nikon,1x,1,TRI29935,B,R10,Mid,3of4,Internal,Taes,l,c
17572_TRI29935_B_Taes_R10_4of4_External_1x1_d_c,17572,Nikon,1x,1,TRI29935,B,R10,Mid,4of4,External,Taes,d,c
17573_TRI29935_B_Taes_R10_4of4_External_1x1_l_c,17573,Nikon,1x,1,TRI29935,B,R10,Mid,4of4,External,Taes,l,c
17574_TRI29935_B_Taes_R18_2of3_Internal_1x1_d_c,17574,Nikon,1x,1,TRI29935,B,R18,Top,2of3,Internal,Taes,d,c
17575_TRI29935_B_Taes_R18_2of3_Internal_1x1_l_c,17575,Nikon,1x,1,TRI29935,B,R18,Top,2of3,Internal,Taes,l,c
17576_TRI29935_B_Taes_R19_1of2_External_1x1_d_c,17576,Nikon,1x,1,TRI29935,B,R19,Top,1of2,External,Taes,d,c
17577_TRI29935_B_Taes_R19_1of2_External_1x1_l_c,17577,Nikon,1x,1,TRI29935,B,R19,Top,1of2,External,Taes,l,c
17578_TRI29935_B_Taes_R19_2of2_External_1x1_d_c,17578,Nikon,1x,1,TRI29935,B,R19,Top,2of2,External,Taes,d,c
17579_TRI29935_B_Taes_R19_2of2_External_1x1_l_c,17579,Nikon,1x,1,TRI29935,B,R19,Top,2of2,External,Taes,l,c
17580_TRI29935_C_Taes_Georgia_R1_1of2_External_1x1_d_c,17580,Nikon,1x,1,TRI29935,C,R1,Base,1of2,External,Taes,d,c
17581_TRI29935_C_Taes_Georgia_R1_1of2_External_1x1_l_c,17581,Nikon,1x,1,TRI29935,C,R1,Base,1of2,External,Taes,l,c
17582_TRI29935_C_Taes_Georgia_R1_2of2_External_1x1_d_c,17582,Nikon,1x,1,TRI29935,C,R1,Base,2of2,External,Taes,d,c
17583_TRI29935_C_Taes_Georgia_R1_2of2_External_1x1_l_c,17583,Nikon,1x,1,TRI29935,C,R1,Base,2of2,External,Taes,l,c
